Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,,
499,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1960,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,[1-154],TA,TA,PConc,TA,TA,No,ALQ,[253-504],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,3,1,Gd,5,Typ,0,NA,Attchd,1960,Fin,1,[152-302],TA,TA,Y,[1-82],0,0,0,0,0,NA,MnPrv,NA,0,6,2009,WD,Normal,C3,130000,
587,30,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1910,2000,Gable,CompShg,Stucco,Wd Shng,None,0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,[1-252],ALQ,[505-630],0,[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,2,1,Fa,5,Typ,0,NA,Detchd,1960,Fin,1,[152-302],TA,TA,N,0,0,[112-148],0,0,0,NA,MnWw,NA,0,5,2008,WD,Normal,C3,130000,
1235,70,RH,[43-63],[1-23917],Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,Av,Unf,0,Unf,0,[781-1040],[713-1068],GasA,TA,N,FuseA,[719-1077],[809-1010],0,[1561-2080],0,0,1,1,4,1,TA,7,Typ,0,NA,NA,0,NA,0,0,NA,NA,N,0,[178-236],0,0,0,0,NA,NA,NA,0,11,2008,WD,Abnorml,C3,130000,
1305,160,RM,[22-42],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Stone,[1-154],Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,2,0,3,1,Gd,7,Maj1,0,NA,Detchd,2000,Unf,2,[303-453],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,C3,130000,
1390,50,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,Gd,No,ALQ,[253-504],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[203-404],0,[1041-1560],0,1,1,0,3,1,TA,6,Typ,1,Gd,Detchd,2000,Unf,2,[303-453],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2007,WD,Normal,C3,131000,
734,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1960,1980,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,[505-756],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1960,RFn,1,[152-302],TA,TA,Y,[165-246],0,0,0,0,0,NA,GdWo,Shed,[1-1723],3,2009,WD,Normal,C3,131400,
580,50,RM,[64-84],[1-23917],Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,[309-462],TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,[1041-1300],[713-1068],GasA,Ex,N,FuseF,[719-1077],[607-808],0,[1561-2080],0,0,2,0,4,1,TA,7,Typ,0,NA,Attchd,1950,Unf,1,[303-453],Fa,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,11,2008,WD,Normal,C3,131500,
851,120,RM,[22-42],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Gd,TA,PConc,Gd,TA,Av,GLQ,[505-756],Unf,0,[1-260],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,1,1,Gd,3,Typ,0,NA,Attchd,2000,Fin,2,[303-453],TA,TA,Y,[83-164],0,0,0,0,0,NA,NA,NA,0,11,2007,WD,Normal,C3,131500,
862,190,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1960,1960,Hip,CompShg,Plywood,HdBoard,None,0,TA,TA,PConc,TA,TA,Mn,BLQ,[757-1008],Unf,0,[1-260],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1960,Unf,2,[454-604],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,C3,131500,
312,20,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1940,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,[505-756],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1940,Unf,1,[152-302],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,C3,132000,
527,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,No,Rec,[253-504],Unf,0,[521-780],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1950,Unf,1,[152-302],TA,TA,Y,[247-328],0,[149-185],0,0,0,NA,NA,NA,0,6,2007,WD,Normal,C3,132000,
741,70,RM,[43-63],[1-23917],Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2000,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,0,[261-520],[1-356],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],0,0,2,0,2,1,TA,7,Typ,0,NA,Detchd,1910,Unf,2,[303-453],TA,Gd,Y,[247-328],0,[112-148],0,0,0,NA,GdPrv,NA,0,5,2007,WD,Abnorml,C3,132000,
877,20,RL,[85-105],[23918-47834],Pave,NA,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,TA,TA,Gd,ALQ,[505-756],Unf,0,[261-520],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1960,Unf,2,[605-755],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2007,WD,Normal,C3,132250,
476,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,[505-756],Unf,0,[261-520],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1990,Unf,2,[605-755],TA,TA,Y,0,[1-59],0,0,[185-230],0,NA,NA,NA,0,7,2007,WD,Normal,C3,132500,
864,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,TA,TA,No,BLQ,[1009-1260],Unf,0,0,[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1950,Unf,1,[605-755],TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,7,2009,WD,Normal,C3,132500,
1286,50,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,[521-780],[713-1068],GasA,Ex,Y,FuseF,[719-1077],[405-606],0,[1041-1560],0,0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,1930,Unf,1,[152-302],TA,TA,Y,[1-82],0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,C3,132500,
1332,80,RL,[43-63],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,[253-504],Unf,0,[261-520],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1970,Unf,2,[454-604],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,C3,132500,
492,50,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,[253-504],Rec,[127-252],[1-260],[713-1068],GasA,TA,Y,FuseA,[719-1077],[607-808],0,[1561-2080],1,0,1,0,3,1,Fa,5,Typ,2,TA,Attchd,1940,Unf,1,[152-302],TA,TA,Y,0,0,[1-37],0,0,0,NA,MnPrv,NA,0,8,2006,WD,Normal,C3,133000,
544,120,RH,[22-42],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,SFoyer,7,5,1990,1990,Gable,CompShg,MetalSd,MetalSd,BrkFace,[155-308],TA,TA,PConc,Gd,TA,Av,GLQ,[505-756],LwQ,[127-252],0,[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,1,1,TA,4,Typ,0,NA,Attchd,1990,Fin,1,[303-453],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,C3,133000,
1082,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,[757-1008],Unf,0,[1-260],[713-1068],GasA,Fa,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,1,3,1,TA,5,Typ,0,NA,Attchd,1960,Fin,1,[303-453],TA,TA,Y,0,0,[186-222],0,0,0,NA,MnPrv,NA,0,6,2010,WD,Normal,C3,133000,
1120,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,[253-504],Unf,0,[521-780],[713-1068],GasA,TA,Y,FuseA,[719-1077],0,0,[521-1040],0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1950,RFn,1,[152-302],TA,TA,Y,[83-164],0,[223-259],0,0,0,NA,GdWo,NA,0,7,2006,WD,Normal,C3,133700,
94,190,C (all),[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1990,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,Mn,Rec,[1009-1260],Unf,0,[1-260],[1069-1424],GasW,Ex,N,SBrkr,[1078-1436],[1011-1212],0,[2081-2600],0,1,2,0,4,2,TA,9,Typ,1,Gd,Detchd,1900,Unf,2,[454-604],TA,TA,Y,0,0,0,0,[93-138],0,NA,NA,NA,0,11,2007,WD,Normal,C3,133900,
953,85,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1970,2000,Gable,CompShg,WdShing,HdBoard,None,0,TA,Gd,CBlock,Gd,TA,Av,GLQ,[505-756],Unf,0,[1-260],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],0,0,[521-1040],0,1,1,0,2,1,TA,5,Typ,0,NA,Detchd,1970,Fin,1,[303-453],TA,TA,Y,[165-246],0,0,0,0,0,NA,MnPrv,NA,0,4,2009,WD,Normal,C3,133900,
358,120,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,[757-1008],Unf,0,[261-520],[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1970,Fin,2,[454-604],TA,TA,Y,[493-574],[60-118],0,0,0,0,NA,MnPrv,NA,0,8,2007,WD,Normal,C3,134000,
514,20,RL,[64-84],[1-23917],Pave,NA,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1980,1980,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,ALQ,[253-504],Unf,0,[521-780],[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,1,1,3,1,TA,5,Typ,0,NA,Attchd,1980,Unf,2,[454-604],TA,TA,Y,[83-164],0,[149-185],0,0,0,NA,NA,NA,0,6,2007,WD,Normal,C3,134000,
27,20,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,[1-252],Rec,[379-504],[1-260],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],0,1,1,0,3,1,Gd,5,Typ,0,NA,Detchd,2000,Unf,2,[454-604],TA,TA,Y,[165-246],[1-59],0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,C3,134800,
426,60,RM,[43-63],[1-23917],Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1940,1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,[521-780],[357-712],GasA,Gd,Y,SBrkr,[360-718],[607-808],0,[1041-1560],0,0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1940,Unf,1,[152-302],TA,TA,P,0,0,[112-148],0,0,0,NA,NA,NA,0,9,2009,WD,Normal,C3,135000,
623,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,Plywood,Plywood,BrkFace,[1-154],TA,TA,CBlock,TA,TA,No,BLQ,[505-756],Unf,0,[261-520],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1980,Unf,2,[454-604],TA,TA,Y,[165-246],0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,C3,135000,
654,50,RM,[43-63],[1-23917],Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1900,1990,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,[521-780],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],0,0,1,0,3,1,TA,7,Typ,0,NA,Detchd,1900,Unf,1,[152-302],TA,TA,Y,[1-82],0,[223-259],0,0,0,NA,MnPrv,NA,0,6,2008,WD,Normal,C3,135000,
900,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1960,1990,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,BLQ,[253-504],Unf,0,[261-520],[713-1068],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1960,Unf,1,[152-302],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,C3,135000,
918,20,RL,0,[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,[1009-1260],Unf,0,[1-260],[1069-1424],GasA,Ex,Y,FuseA,[1078-1436],0,0,[1041-1560],0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1950,RFn,1,[152-302],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,C3,135000,
1071,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,BrkFace,[1-154],TA,TA,CBlock,TA,TA,No,BLQ,[505-756],Unf,0,[261-520],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[1041-1560],1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1950,Unf,1,[152-302],TA,TA,Y,0,[1-59],0,0,[185-230],0,NA,NA,NA,0,6,2007,WD,Normal,C3,135000,
807,80,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,Av,ALQ,[253-504],Rec,[379-504],[1-260],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1960,Fin,1,[303-453],TA,TA,Y,[1-82],0,0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,C3,135500,
570,90,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,[757-1008],Unf,0,0,[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,2,1,TA,4,Typ,2,TA,Detchd,1970,Unf,2,[454-604],TA,TA,Y,[1-82],0,0,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,M1,135960,
123,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1950,1950,Hip,CompShg,MetalSd,MetalSd,BrkFace,[1-154],TA,Gd,CBlock,TA,TA,No,BLQ,[505-756],Unf,0,[261-520],[1069-1424],GasA,Gd,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1950,Unf,1,[152-302],TA,TA,Y,0,0,0,0,[93-138],0,NA,NA,NA,0,6,2008,WD,Normal,M1,136000,
1451,90,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,TA,Y,SBrkr,[719-1077],[809-1010],0,[1561-2080],0,0,2,2,4,2,TA,8,Typ,0,NA,NA,0,NA,0,0,NA,NA,Y,[1-82],[1-59],0,0,0,0,NA,NA,NA,0,9,2009,WD,Normal,M1,136000,
880,20,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1970,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,[1-154],Gd,Gd,CBlock,TA,TA,No,ALQ,[505-756],Unf,0,[1-260],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1970,Unf,1,[303-453],TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD,Normal,M1,136500,
1093,50,RL,[43-63],[1-23917],Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Rec,[253-504],Unf,0,[521-780],[1069-1424],GasA,Fa,Y,SBrkr,[1078-1436],[203-404],0,[1561-2080],0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1920,Unf,2,[454-604],TA,TA,Y,[329-410],0,[112-148],0,0,0,NA,NA,NA,0,6,2008,WD,Normal,M1,136500,
1423,120,RM,[22-42],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Gd,TA,PConc,Gd,TA,Av,GLQ,[505-756],Unf,0,[1-260],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,1,1,Gd,3,Typ,0,NA,Attchd,2000,Fin,2,[303-453],TA,TA,Y,[83-164],0,0,0,0,0,NA,NA,NA,0,3,2008,WD,Normal,M1,136500,
1004,90,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,[155-308],TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,[1561-1820],[1425-1780],GasA,Fa,Y,SBrkr,[1437-1795],0,0,[1561-2080],0,0,2,0,4,2,TA,8,Typ,0,NA,Detchd,1970,Unf,2,[454-604],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,M1,136905,
588,85,RL,[64-84],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1980,1980,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,[505-756],Unf,0,[1-260],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1990,Unf,2,[454-604],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,M1,137000,
1400,50,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1920,1990,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,[253-504],Unf,0,[521-780],[713-1068],GasA,Ex,Y,SBrkr,[1078-1436],[405-606],0,[1561-2080],0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1920,Unf,1,[152-302],Fa,TA,Y,[83-164],[1-59],0,0,0,0,NA,MnPrv,NA,0,10,2009,WD,Normal,M1,137450,
616,85,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,[155-308],TA,Gd,PConc,TA,TA,Gd,GLQ,[757-1008],Unf,0,[1-260],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[1041-1560],1,0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1960,RFn,2,[454-604],TA,TA,Y,[83-164],0,0,0,0,0,NA,MnPrv,NA,0,5,2010,WD,Abnorml,M1,137500,
664,85,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,[757-1008],Rec,[127-252],[1-260],[1069-1424],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,2,0,3,1,TA,6,Typ,0,NA,Detchd,1970,RFn,2,[454-604],TA,TA,Y,0,0,[149-185],0,0,0,NA,MnPrv,NA,0,4,2008,WD,Normal,M1,137500,
670,30,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,[521-780],[357-712],GasA,Ex,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1920,Unf,1,[152-302],TA,Fa,Y,0,0,[38-74],0,0,0,NA,NA,NA,0,7,2006,WD,Normal,M1,137500,
1398,70,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[405-606],0,[1041-1560],0,0,1,1,4,1,TA,8,Typ,0,NA,Detchd,1930,Unf,1,[152-302],Fa,Fa,N,[1-82],0,[149-185],0,0,0,NA,NA,NA,0,5,2007,WD,Normal,M1,137500,
